Method,Suspiciousness,ef,ep
sympy.core.numbers.igcd(),1.0,1,0
sympy.core.operations.AssocOp._from_args(),1.0,1,0
sympy.core.operations.AssocOp._new_rawargs(),1.0,1,0
sympy.core.power.Pow.__new__(),1.0,1,0
sympy.core.power.Pow._eval_is_finite(),1.0,1,0
sympy.core.power.Pow._eval_is_zero(),1.0,1,0
sympy.core.power.Pow._eval_power(),1.0,1,0
sympy.core.power.Pow.as_base_exp(),1.0,1,0
sympy.core.power.Pow.base(),1.0,1,0
sympy.core.power.Pow.exp(),1.0,1,0
sympy.core.power.integer_nthroot(),1.0,1,0
sympy.external.importtools.import_module(),1.0,1,0
sympy.matrices.dense.MutableDenseMatrix.__new__(),1.0,1,0
sympy.matrices.dense.MutableDenseMatrix._new(),1.0,1,0
sympy.matrices.matrices.MatrixBase._handle_creation_inputs(),1.0,1,0
sympy.physics.units.Unit.__eq__(),1.0,1,0
sympy.physics.units.Unit.__hash__(),1.0,1,0
sympy.physics.units.Unit.__new__(),1.0,1,0
sympy.physics.units.Unit._hashable_content(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.test_exception(),1.0,1,0
sympy.utilities.runtests.SymPyTests.test(),1.0,1,0
sympy.utilities.runtests.SymPyTests.test_file(),1.0,1,0
bin.get_sympy.path_hack(),0.7071067811865475,1,1
sympy.__init__.__sympy_debug(),0.7071067811865475,1,1
sympy.__init__.enable_warnings(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.algebraic(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.antihermitian(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.commutative(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.complex(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.complex_elements(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.composite(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.diagonal(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.even(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.extended_real(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.finite(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.fullrank(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.hermitian(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.imaginary(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.integer(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.integer_elements(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.invertible(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.irrational(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.is_true(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.lower_triangular(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.negative(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.nonnegative(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.nonpositive(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.nonzero(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.odd(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.orthogonal(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.positive(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.positive_definite(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.prime(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.rational(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.real(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.real_elements(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.square(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.symmetric(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.unitary(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.upper_triangular(),0.7071067811865475,1,1
sympy.assumptions.ask.AssumptionKeys.zero(),0.7071067811865475,1,1
sympy.assumptions.ask.register_handler(),0.7071067811865475,1,1
sympy.assumptions.assume.Predicate.__new__(),0.7071067811865475,1,1
sympy.assumptions.assume.Predicate.add_handler(),0.7071067811865475,1,1
sympy.core.add._addsort(),0.7071067811865475,1,1
sympy.core.assumptions.ManagedProperties.__init__(),0.7071067811865475,1,1
sympy.core.assumptions.StdFactKB.__init__(),0.7071067811865475,1,1
sympy.core.assumptions.StdFactKB.copy(),0.7071067811865475,1,1
sympy.core.assumptions.StdFactKB.generator(),0.7071067811865475,1,1
sympy.core.assumptions.as_property(),0.7071067811865475,1,1
sympy.core.assumptions.getit(),0.7071067811865475,1,1
sympy.core.assumptions.make_property(),0.7071067811865475,1,1
sympy.core.basic.Basic.__eq__(),0.7071067811865475,1,1
sympy.core.basic.Basic.__hash__(),0.7071067811865475,1,1
sympy.core.basic.Basic.__new__(),0.7071067811865475,1,1
sympy.core.basic.Basic._hashable_content(),0.7071067811865475,1,1
sympy.core.basic.Basic.args(),0.7071067811865475,1,1
sympy.core.basic.Basic.free_symbols(),0.7071067811865475,1,1
sympy.core.basic.Basic.func(),0.7071067811865475,1,1
sympy.core.cache.__cacheit(),0.7071067811865475,1,1
sympy.core.cache._getenv(),0.7071067811865475,1,1
sympy.core.cache.func_wrapper(),0.7071067811865475,1,1
sympy.core.cache.wrapper(),0.7071067811865475,1,1
sympy.core.compatibility._getenv(),0.7071067811865475,1,1
sympy.core.compatibility._nodes(),0.7071067811865475,1,1
sympy.core.compatibility.as_int(),0.7071067811865475,1,1
sympy.core.compatibility.default_sort_key(),0.7071067811865475,1,1
sympy.core.compatibility.is_sequence(),0.7071067811865475,1,1
sympy.core.compatibility.iterable(),0.7071067811865475,1,1
sympy.core.compatibility.metaclass.__new__(),0.7071067811865475,1,1
sympy.core.compatibility.ordered(),0.7071067811865475,1,1
sympy.core.compatibility.with_metaclass(),0.7071067811865475,1,1
sympy.core.containers.Tuple.__iter__(),0.7071067811865475,1,1
sympy.core.containers.Tuple.__new__(),0.7071067811865475,1,1
sympy.core.core.BasicMeta.__init__(),0.7071067811865475,1,1
sympy.core.core.Registry.__setattr__(),0.7071067811865475,1,1
sympy.core.decorators.__sympifyit(),0.7071067811865475,1,1
sympy.core.decorators._sympifyit(),0.7071067811865475,1,1
sympy.core.decorators.binary_op_wrapper(),0.7071067811865475,1,1
sympy.core.decorators.call_highest_priority(),0.7071067811865475,1,1
sympy.core.decorators.deco(),0.7071067811865475,1,1
sympy.core.decorators.deprecated(),0.7071067811865475,1,1
sympy.core.decorators.deprecated_decorator(),0.7071067811865475,1,1
sympy.core.decorators.priority_decorator(),0.7071067811865475,1,1
sympy.core.evalf.EvalfMixin.evalf(),0.7071067811865475,1,1
sympy.core.evalf._create_evalf_table(),0.7071067811865475,1,1
sympy.core.evalf.evalf(),0.7071067811865475,1,1
sympy.core.expr.Expr.__add__(),0.7071067811865475,1,1
sympy.core.expr.Expr.__mul__(),0.7071067811865475,1,1
sympy.core.expr.Expr._eval_is_negative(),0.7071067811865475,1,1
sympy.core.expr.Expr.as_base_exp(),0.7071067811865475,1,1
sympy.core.expr.Expr.as_real_imag(),0.7071067811865475,1,1
sympy.core.facts.FactKB._tell(),0.7071067811865475,1,1
sympy.core.facts.FactKB.deduce_all_facts(),0.7071067811865475,1,1
sympy.core.facts.FactRules.__init__(),0.7071067811865475,1,1
sympy.core.facts.Prover.__init__(),0.7071067811865475,1,1
sympy.core.facts.Prover._process_rule(),0.7071067811865475,1,1
sympy.core.facts.Prover.process_rule(),0.7071067811865475,1,1
sympy.core.facts.Prover.rules_alpha(),0.7071067811865475,1,1
sympy.core.facts.Prover.rules_beta(),0.7071067811865475,1,1
sympy.core.facts.Prover.split_alpha_beta(),0.7071067811865475,1,1
sympy.core.facts._as_pair(),0.7071067811865475,1,1
sympy.core.facts._base_fact(),0.7071067811865475,1,1
sympy.core.facts.apply_beta_to_alpha_route(),0.7071067811865475,1,1
sympy.core.facts.deduce_alpha_implications(),0.7071067811865475,1,1
sympy.core.facts.rules_2prereq(),0.7071067811865475,1,1
sympy.core.facts.transitive_closure(),0.7071067811865475,1,1
sympy.core.function.Application.__new__(),0.7071067811865475,1,1
sympy.core.function.Function.__new__(),0.7071067811865475,1,1
sympy.core.function.FunctionClass.__init__(),0.7071067811865475,1,1
sympy.core.function.FunctionClass.nargs(),0.7071067811865475,1,1
sympy.core.function.Lambda.__new__(),0.7071067811865475,1,1
sympy.core.function.Lambda.expr(),0.7071067811865475,1,1
sympy.core.function.UndefinedFunction.__new__(),0.7071067811865475,1,1
sympy.core.function._getnargs(),0.7071067811865475,1,1
sympy.core.function._getnargs_new(),0.7071067811865475,1,1
sympy.core.logic.And._eval_propagate_not(),0.7071067811865475,1,1
sympy.core.logic.AndOr_Base.__new__(),0.7071067811865475,1,1
sympy.core.logic.AndOr_Base.flatten(),0.7071067811865475,1,1
sympy.core.logic.Logic.__eq__(),0.7071067811865475,1,1
sympy.core.logic.Logic.__hash__(),0.7071067811865475,1,1
sympy.core.logic.Logic.__new__(),0.7071067811865475,1,1
sympy.core.logic.Logic.fromstring(),0.7071067811865475,1,1
sympy.core.logic.Not.__new__(),0.7071067811865475,1,1
sympy.core.logic.Not.arg(),0.7071067811865475,1,1
sympy.core.logic.fuzzy_bool(),0.7071067811865475,1,1
sympy.core.mul.Mul._gather(),0.7071067811865475,1,1
sympy.core.mul._mulsort(),0.7071067811865475,1,1
sympy.core.multidimensional.vectorize.__call__(),0.7071067811865475,1,1
sympy.core.multidimensional.vectorize.__init__(),0.7071067811865475,1,1
sympy.core.numbers.ComplexInfinity.__new__(),0.7071067811865475,1,1
sympy.core.numbers.Float.__eq__(),0.7071067811865475,1,1
sympy.core.numbers.Float.__hash__(),0.7071067811865475,1,1
sympy.core.numbers.Float.__lt__(),0.7071067811865475,1,1
sympy.core.numbers.Float._hashable_content(),0.7071067811865475,1,1
sympy.core.numbers.Float._new(),0.7071067811865475,1,1
sympy.core.numbers.Infinity.__eq__(),0.7071067811865475,1,1
sympy.core.numbers.Infinity.__hash__(),0.7071067811865475,1,1
sympy.core.numbers.Infinity.__lt__(),0.7071067811865475,1,1
sympy.core.numbers.Infinity.__neg__(),0.7071067811865475,1,1
sympy.core.numbers.Infinity.__new__(),0.7071067811865475,1,1
sympy.core.numbers.Infinity.__sub__(),0.7071067811865475,1,1
sympy.core.numbers.Integer.__divmod__(),0.7071067811865475,1,1
sympy.core.numbers.Integer.__eq__(),0.7071067811865475,1,1
sympy.core.numbers.Integer.__gt__(),0.7071067811865475,1,1
sympy.core.numbers.Integer.__hash__(),0.7071067811865475,1,1
sympy.core.numbers.Integer.__lt__(),0.7071067811865475,1,1
sympy.core.numbers.Integer.__mod__(),0.7071067811865475,1,1
sympy.core.numbers.Integer.__new__(),0.7071067811865475,1,1
sympy.core.numbers.Integer._as_mpf_val(),0.7071067811865475,1,1
sympy.core.numbers.IntegerConstant.__new__(),0.7071067811865475,1,1
sympy.core.numbers.NaN.__hash__(),0.7071067811865475,1,1
sympy.core.numbers.NaN.__new__(),0.7071067811865475,1,1
sympy.core.numbers.NaN._as_mpf_val(),0.7071067811865475,1,1
sympy.core.numbers.NegativeInfinity.__eq__(),0.7071067811865475,1,1
sympy.core.numbers.NegativeInfinity.__hash__(),0.7071067811865475,1,1
sympy.core.numbers.NegativeInfinity.__new__(),0.7071067811865475,1,1
sympy.core.numbers.Number.__hash__(),0.7071067811865475,1,1
sympy.core.numbers.Number._eval_evalf(),0.7071067811865475,1,1
sympy.core.numbers.Number.class_key(),0.7071067811865475,1,1
sympy.core.numbers.Number.sort_key(),0.7071067811865475,1,1
sympy.core.numbers.NumberSymbol.__new__(),0.7071067811865475,1,1
sympy.core.numbers.One.__neg__(),0.7071067811865475,1,1
sympy.core.numbers.Rational._eval_is_zero(),0.7071067811865475,1,1
sympy.core.numbers.Rational.as_coeff_Mul(),0.7071067811865475,1,1
sympy.core.numbers.Rational.as_numer_denom(),0.7071067811865475,1,1
sympy.core.numbers.RationalConstant.__new__(),0.7071067811865475,1,1
sympy.core.numbers.Zero.__nonzero__(),0.7071067811865475,1,1
sympy.core.numbers.int_trace(),0.7071067811865475,1,1
sympy.core.numbers.mpf_norm(),0.7071067811865475,1,1
sympy.core.operations.AssocOp.__new__(),0.7071067811865475,1,1
sympy.core.relational.Equality.__new__(),0.7071067811865475,1,1
sympy.core.singleton.Singleton.__call__(),0.7071067811865475,1,1
sympy.core.singleton.Singleton.__new__(),0.7071067811865475,1,1
sympy.core.singleton.SingletonRegistry.__getattr__(),0.7071067811865475,1,1
sympy.core.singleton.SingletonRegistry.__init__(),0.7071067811865475,1,1
sympy.core.singleton.SingletonRegistry.register(),0.7071067811865475,1,1
sympy.core.symbol.Dummy.__new__(),0.7071067811865475,1,1
sympy.core.symbol.Dummy._hashable_content(),0.7071067811865475,1,1
sympy.core.symbol.Symbol.__new__(),0.7071067811865475,1,1
sympy.core.symbol.Symbol.__new_stage2__(),0.7071067811865475,1,1
sympy.core.symbol.Symbol._hashable_content(),0.7071067811865475,1,1
sympy.core.symbol.Symbol._sanitize(),0.7071067811865475,1,1
sympy.core.symbol.Symbol.assumptions0(),0.7071067811865475,1,1
sympy.core.symbol.Symbol.free_symbols(),0.7071067811865475,1,1
sympy.core.symbol.literal(),0.7071067811865475,1,1
sympy.core.symbol.symbols(),0.7071067811865475,1,1
sympy.core.sympify.SympifyError.__init__(),0.7071067811865475,1,1
sympy.core.sympify._sympify(),0.7071067811865475,1,1
sympy.core.sympify.sympify(),0.7071067811865475,1,1
sympy.deprecated.class_registry.ClassRegistry.__setattr__(),0.7071067811865475,1,1
sympy.external.importtools.__sympy_debug(),0.7071067811865475,1,1
sympy.functions.elementary.complexes.im.eval(),0.7071067811865475,1,1
sympy.functions.elementary.complexes.re.eval(),0.7071067811865475,1,1
sympy.functions.elementary.miscellaneous.IdentityFunction.__new__(),0.7071067811865475,1,1
sympy.functions.special.bessel.assume_integer_order(),0.7071067811865475,1,1
sympy.integrals.manualintegrate.Rule(),0.7071067811865475,1,1
sympy.integrals.manualintegrate._evaluates(),0.7071067811865475,1,1
sympy.integrals.manualintegrate.evaluates(),0.7071067811865475,1,1
sympy.integrals.manualintegrate.rewriter(),0.7071067811865475,1,1
sympy.integrals.manualintegrate.trig_rewriter(),0.7071067811865475,1,1
sympy.integrals.manualintegrate.uncurry(),0.7071067811865475,1,1
sympy.integrals.transforms._noconds_(),0.7071067811865475,1,1
sympy.integrals.transforms.make_wrapper(),0.7071067811865475,1,1
sympy.logic.boolalg.BooleanFalse.__nonzero__(),0.7071067811865475,1,1
sympy.logic.boolalg.BooleanTrue.__hash__(),0.7071067811865475,1,1
sympy.logic.boolalg.BooleanTrue.__nonzero__(),0.7071067811865475,1,1
sympy.matrices.expressions.matexpr._sympifyit(),0.7071067811865475,1,1
sympy.matrices.expressions.matexpr.deco(),0.7071067811865475,1,1
sympy.polys.domains.complexfield.ComplexField.__init__(),0.7071067811865475,1,1
sympy.polys.domains.expressiondomain.ExpressionDomain.Expression.__init__(),0.7071067811865475,1,1
sympy.polys.domains.expressiondomain.ExpressionDomain.__init__(),0.7071067811865475,1,1
sympy.polys.domains.gmpyintegerring.GMPYIntegerRing.__init__(),0.7071067811865475,1,1
sympy.polys.domains.gmpyrationalfield.GMPYRationalField.__init__(),0.7071067811865475,1,1
sympy.polys.domains.groundtypes.GMPYInteger.__init__(),0.7071067811865475,1,1
sympy.polys.domains.groundtypes.GMPYRational.__init__(),0.7071067811865475,1,1
sympy.polys.domains.mpelements.ComplexElement._set_mpc(),0.7071067811865475,1,1
sympy.polys.domains.mpelements.MPContext.__init__(),0.7071067811865475,1,1
sympy.polys.domains.mpelements.MPContext._make_tol(),0.7071067811865475,1,1
sympy.polys.domains.mpelements.RealElement._set_mpf(),0.7071067811865475,1,1
sympy.polys.domains.pythonintegerring.PythonIntegerRing.__init__(),0.7071067811865475,1,1
sympy.polys.domains.pythonrational.PythonRational.__init__(),0.7071067811865475,1,1
sympy.polys.domains.pythonrationalfield.PythonRationalField.__init__(),0.7071067811865475,1,1
sympy.polys.domains.realfield.RealField.__init__(),0.7071067811865475,1,1
sympy.polys.orderings.InverseOrder.__init__(),0.7071067811865475,1,1
sympy.polys.polyconfig.configure(),0.7071067811865475,1,1
sympy.polys.polyoptions.OptionType.__init__(),0.7071067811865475,1,1
sympy.polys.polyoptions.Options._init_dependencies_order(),0.7071067811865475,1,1
sympy.printing.pretty.pretty_symbology.U(),0.7071067811865475,1,1
sympy.printing.pretty.pretty_symbology.pretty_try_use_unicode(),0.7071067811865475,1,1
sympy.printing.pretty.pretty_symbology.pretty_use_unicode(),0.7071067811865475,1,1
sympy.sets.fancysets.ComplexRegion.__new__(),0.7071067811865475,1,1
sympy.sets.fancysets.Complexes.__new__(),0.7071067811865475,1,1
sympy.sets.fancysets.ImageSet.__new__(),0.7071067811865475,1,1
sympy.sets.fancysets.Reals.__hash__(),0.7071067811865475,1,1
sympy.sets.fancysets.Reals.__new__(),0.7071067811865475,1,1
sympy.sets.sets.FiniteSet.__new__(),0.7071067811865475,1,1
sympy.sets.sets.FiniteSet._contains(),0.7071067811865475,1,1
sympy.sets.sets.Interval.__new__(),0.7071067811865475,1,1
sympy.sets.sets.ProductSet.__new__(),0.7071067811865475,1,1
sympy.sets.sets.ProductSet.flatten(),0.7071067811865475,1,1
sympy.sets.sets.Set.__contains__(),0.7071067811865475,1,1
sympy.sets.sets.Set.__mul__(),0.7071067811865475,1,1
sympy.sets.sets.Set._infimum_key(),0.7071067811865475,1,1
sympy.sets.sets.Set.contains(),0.7071067811865475,1,1
sympy.strategies.core.condition(),0.7071067811865475,1,1
sympy.strategies.core.do_one(),0.7071067811865475,1,1
sympy.strategies.core.exhaust(),0.7071067811865475,1,1
sympy.strategies.core.switch(),0.7071067811865475,1,1
sympy.strategies.rl.glom(),0.7071067811865475,1,1
sympy.strategies.rl.rm_id(),0.7071067811865475,1,1
sympy.strategies.rl.sort(),0.7071067811865475,1,1
sympy.strategies.tools.typed(),0.7071067811865475,1,1
sympy.strategies.util.assoc(),0.7071067811865475,1,1
sympy.utilities.decorator.conserve_mpmath_dps(),0.7071067811865475,1,1
sympy.utilities.decorator.decorator(),0.7071067811865475,1,1
sympy.utilities.decorator.depends_on_deco(),0.7071067811865475,1,1
sympy.utilities.decorator.doctest_depends_on(),0.7071067811865475,1,1
sympy.utilities.decorator.memoize_property(),0.7071067811865475,1,1
sympy.utilities.decorator.public(),0.7071067811865475,1,1
sympy.utilities.decorator.threaded_factory(),0.7071067811865475,1,1
sympy.utilities.decorator.wrapper(),0.7071067811865475,1,1
sympy.utilities.decorator.xthreaded(),0.7071067811865475,1,1
sympy.utilities.iterables.topological_sort(),0.7071067811865475,1,1
sympy.utilities.memoization.decorator(),0.7071067811865475,1,1
sympy.utilities.memoization.recurrence_memo(),0.7071067811865475,1,1
sympy.utilities.misc.debug_decorator(),0.7071067811865475,1,1
sympy.utilities.runtests.PyTestReporter.__init__(),0.7071067811865475,1,1
sympy.utilities.runtests.PyTestReporter.entering_filename(),0.7071067811865475,1,1
sympy.utilities.runtests.PyTestReporter.findout_terminal_width(),0.7071067811865475,1,1
sympy.utilities.runtests.PyTestReporter.root_dir(),0.7071067811865475,1,1
sympy.utilities.runtests.PyTestReporter.start(),0.7071067811865475,1,1
sympy.utilities.runtests.PyTestReporter.terminal_width(),0.7071067811865475,1,1
sympy.utilities.runtests.PyTestReporter.write(),0.7071067811865475,1,1
sympy.utilities.runtests.PyTestReporter.write_center(),0.7071067811865475,1,1
sympy.utilities.runtests.SymPyTests.__init__(),0.7071067811865475,1,1
sympy.utilities.runtests.SymPyTests.get_test_files(),0.7071067811865475,1,1
sympy.utilities.runtests._test(),0.7071067811865475,1,1
sympy.utilities.runtests.convert_to_native_paths(),0.7071067811865475,1,1
sympy.utilities.runtests.get_sympy_dir(),0.7071067811865475,1,1
sympy.utilities.runtests.sys_normcase(),0.7071067811865475,1,1
sympy.utilities.runtests.test(),0.7071067811865475,1,1
sympy.utilities.timeutils.__do_timings(),0.7071067811865475,1,1
sympy.utilities.timeutils.decorator(),0.7071067811865475,1,1
sympy.utilities.timeutils.timethis(),0.7071067811865475,1,1
