Method,Suspiciousness,ef,ep
sympy.core.containers.Dict.__getitem__(),0.22360679774997896,1,19
sympy.core.containers.Dict.__len__(),0.22360679774997896,1,19
sympy.core.containers.Dict.__new__(),0.22360679774997896,1,19
sympy.core.containers.Dict._sorted_args(),0.22360679774997896,1,19
sympy.core.containers.Dict.get(),0.22360679774997896,1,19
sympy.core.containers.Dict.items(),0.22360679774997896,1,19
sympy.core.containers.Dict.keys(),0.22360679774997896,1,19
sympy.core.core.BasicMeta.__cmp__(),0.22360679774997896,1,19
sympy.core.core.BasicMeta.__gt__(),0.22360679774997896,1,19
sympy.core.core.BasicMeta.__lt__(),0.22360679774997896,1,19
sympy.core.decorators.__sympifyit_wrapper(),0.22360679774997896,1,19
sympy.core.evalf.EvalfMixin.evalf(),0.22360679774997896,1,19
sympy.core.evalf.evalf(),0.22360679774997896,1,19
sympy.core.evalf.evalf_integer(),0.22360679774997896,1,19
sympy.core.evalf.evalf_rational(),0.22360679774997896,1,19
sympy.core.expr.Expr.__abs__(),0.22360679774997896,1,19
sympy.core.expr.Expr.__mul__(),0.22360679774997896,1,19
sympy.core.expr.Expr.__rmul__(),0.22360679774997896,1,19
sympy.core.expr.Expr.__rtruediv__(),0.22360679774997896,1,19
sympy.core.expr.Expr.__sub__(),0.22360679774997896,1,19
sympy.core.expr.Expr.__truediv__(),0.22360679774997896,1,19
sympy.core.expr.Expr._eval_is_extended_negative(),0.22360679774997896,1,19
sympy.core.expr.Expr._eval_is_extended_positive(),0.22360679774997896,1,19
sympy.core.expr.Expr._eval_is_extended_positive_negative(),0.22360679774997896,1,19
sympy.core.expr.Expr.args_cnc(),0.22360679774997896,1,19
sympy.core.expr.Expr.as_real_imag(),0.22360679774997896,1,19
sympy.core.expr.Expr.is_number(),0.22360679774997896,1,19
sympy.core.exprtools._monotonic_sign(),0.22360679774997896,1,19
sympy.core.function.FunctionClass._valid_nargs(),0.22360679774997896,1,19
sympy.core.logic._fuzzy_group(),0.22360679774997896,1,19
sympy.core.logic.fuzzy_not(),0.22360679774997896,1,19
sympy.core.mul.Mul.__neg__(),0.22360679774997896,1,19
sympy.core.mul.Mul._eval_herm_antiherm(),0.22360679774997896,1,19
sympy.core.mul.Mul._eval_is_algebraic(),0.22360679774997896,1,19
sympy.core.mul.Mul._eval_is_antihermitian(),0.22360679774997896,1,19
sympy.core.mul.Mul._eval_is_complex(),0.22360679774997896,1,19
sympy.core.mul.Mul._eval_is_composite(),0.22360679774997896,1,19
sympy.core.mul.Mul._eval_is_even(),0.22360679774997896,1,19
sympy.core.mul.Mul._eval_is_extended_negative(),0.22360679774997896,1,19
sympy.core.mul.Mul._eval_is_extended_positive(),0.22360679774997896,1,19
sympy.core.mul.Mul._eval_is_extended_real(),0.22360679774997896,1,19
sympy.core.mul.Mul._eval_is_finite(),0.22360679774997896,1,19
sympy.core.mul.Mul._eval_is_hermitian(),0.22360679774997896,1,19
sympy.core.mul.Mul._eval_is_imaginary(),0.22360679774997896,1,19
sympy.core.mul.Mul._eval_is_infinite(),0.22360679774997896,1,19
sympy.core.mul.Mul._eval_is_integer(),0.22360679774997896,1,19
sympy.core.mul.Mul._eval_is_irrational(),0.22360679774997896,1,19
sympy.core.mul.Mul._eval_is_odd(),0.22360679774997896,1,19
sympy.core.mul.Mul._eval_is_rational(),0.22360679774997896,1,19
sympy.core.mul.Mul._eval_is_zero(),0.22360679774997896,1,19
sympy.core.mul.Mul._eval_pos_neg(),0.22360679774997896,1,19
sympy.core.mul.Mul._eval_power(),0.22360679774997896,1,19
sympy.core.mul.Mul._eval_real_imag(),0.22360679774997896,1,19
sympy.core.mul.Mul._gather(),0.22360679774997896,1,19
sympy.core.mul.Mul.as_coeff_mul(),0.22360679774997896,1,19
sympy.core.mul.Mul.could_extract_minus_sign(),0.22360679774997896,1,19
sympy.core.mul.Mul.flatten(),0.22360679774997896,1,19
sympy.core.mul._mulsort(),0.22360679774997896,1,19
sympy.core.numbers.Float._Frel(),0.22360679774997896,1,19
sympy.core.numbers.Float.__bool__(),0.22360679774997896,1,19
sympy.core.numbers.Float.__eq__(),0.22360679774997896,1,19
sympy.core.numbers.Float.__gt__(),0.22360679774997896,1,19
sympy.core.numbers.Float.__hash__(),0.22360679774997896,1,19
sympy.core.numbers.Float.__lt__(),0.22360679774997896,1,19
sympy.core.numbers.Float.__mul__(),0.22360679774997896,1,19
sympy.core.numbers.Float.__ne__(),0.22360679774997896,1,19
sympy.core.numbers.Float.__neg__(),0.22360679774997896,1,19
sympy.core.numbers.Float.__new__(),0.22360679774997896,1,19
sympy.core.numbers.Float._as_mpf_op(),0.22360679774997896,1,19
sympy.core.numbers.Float._eval_is_extended_negative(),0.22360679774997896,1,19
sympy.core.numbers.Float._eval_is_zero(),0.22360679774997896,1,19
sympy.core.numbers.Float._eval_power(),0.22360679774997896,1,19
sympy.core.numbers.Float._hashable_content(),0.22360679774997896,1,19
sympy.core.numbers.Float._new(),0.22360679774997896,1,19
sympy.core.numbers.Float.num(),0.22360679774997896,1,19
sympy.core.numbers.Half.__abs__(),0.22360679774997896,1,19
sympy.core.numbers.Integer.__abs__(),0.22360679774997896,1,19
sympy.core.numbers.Integer.__add__(),0.22360679774997896,1,19
sympy.core.numbers.Integer.__divmod__(),0.22360679774997896,1,19
sympy.core.numbers.Integer.__index__(),0.22360679774997896,1,19
sympy.core.numbers.Integer.__mod__(),0.22360679774997896,1,19
sympy.core.numbers.Integer.__neg__(),0.22360679774997896,1,19
sympy.core.numbers.Integer.__rmul__(),0.22360679774997896,1,19
sympy.core.numbers.Integer._as_mpf_val(),0.22360679774997896,1,19
sympy.core.numbers.Integer._eval_is_odd(),0.22360679774997896,1,19
sympy.core.numbers.Integer._eval_is_prime(),0.22360679774997896,1,19
sympy.core.numbers.Integer._eval_power(),0.22360679774997896,1,19
sympy.core.numbers.Integer.ceiling(),0.22360679774997896,1,19
sympy.core.numbers.NegativeOne.__abs__(),0.22360679774997896,1,19
sympy.core.numbers.NegativeOne.__neg__(),0.22360679774997896,1,19
sympy.core.numbers.Number.__mul__(),0.22360679774997896,1,19
sympy.core.numbers.Number._as_mpf_op(),0.22360679774997896,1,19
sympy.core.numbers.Number._eval_evalf(),0.22360679774997896,1,19
sympy.core.numbers.Number.as_coeff_Mul(),0.22360679774997896,1,19
sympy.core.numbers.Number.could_extract_minus_sign(),0.22360679774997896,1,19
sympy.core.numbers.NumberSymbol.__eq__(),0.22360679774997896,1,19
sympy.core.numbers.NumberSymbol.__ne__(),0.22360679774997896,1,19
sympy.core.numbers.Rational.__abs__(),0.22360679774997896,1,19
sympy.core.numbers.Rational.__add__(),0.22360679774997896,1,19
sympy.core.numbers.Rational.__eq__(),0.22360679774997896,1,19
sympy.core.numbers.Rational.__hash__(),0.22360679774997896,1,19
sympy.core.numbers.Rational.__mul__(),0.22360679774997896,1,19
sympy.core.numbers.Rational.__ne__(),0.22360679774997896,1,19
sympy.core.numbers.Rational.__neg__(),0.22360679774997896,1,19
sympy.core.numbers.Rational.__new__(),0.22360679774997896,1,19
sympy.core.numbers.Rational.__rtruediv__(),0.22360679774997896,1,19
sympy.core.numbers.Rational.__truediv__(),0.22360679774997896,1,19
sympy.core.numbers.Rational._as_mpf_val(),0.22360679774997896,1,19
sympy.core.numbers.Rational._eval_is_positive(),0.22360679774997896,1,19
sympy.core.numbers.Rational._eval_is_zero(),0.22360679774997896,1,19
sympy.core.numbers.Rational._hashable_content(),0.22360679774997896,1,19
sympy.core.numbers.Rational.as_numer_denom(),0.22360679774997896,1,19
sympy.core.numbers.Rational.factors(),0.22360679774997896,1,19
sympy.core.numbers.igcd(),0.22360679774997896,1,19
sympy.core.numbers.mpf_norm(),0.22360679774997896,1,19
sympy.core.operations.AssocOp.__new__(),0.22360679774997896,1,19
sympy.core.operations.AssocOp._from_args(),0.22360679774997896,1,19
sympy.core.operations.AssocOp._new_rawargs(),0.22360679774997896,1,19
sympy.core.power.Pow.__new__(),0.22360679774997896,1,19
sympy.core.power.Pow._eval_expand_power_base(),0.22360679774997896,1,19
sympy.core.power.Pow._eval_is_algebraic(),0.22360679774997896,1,19
sympy.core.power.Pow._eval_is_complex(),0.22360679774997896,1,19
sympy.core.power.Pow._eval_is_composite(),0.22360679774997896,1,19
sympy.core.power.Pow._eval_is_even(),0.22360679774997896,1,19
sympy.core.power.Pow._eval_is_extended_negative(),0.22360679774997896,1,19
sympy.core.power.Pow._eval_is_extended_real(),0.22360679774997896,1,19
sympy.core.power.Pow._eval_is_finite(),0.22360679774997896,1,19
sympy.core.power.Pow._eval_is_imaginary(),0.22360679774997896,1,19
sympy.core.power.Pow._eval_is_integer(),0.22360679774997896,1,19
sympy.core.power.Pow._eval_is_negative(),0.22360679774997896,1,19
sympy.core.power.Pow._eval_is_odd(),0.22360679774997896,1,19
sympy.core.power.Pow._eval_is_polar(),0.22360679774997896,1,19
sympy.core.power.Pow._eval_is_prime(),0.22360679774997896,1,19
sympy.core.power.Pow._eval_is_rational(),0.22360679774997896,1,19
sympy.core.power.Pow._eval_is_zero(),0.22360679774997896,1,19
sympy.core.power.Pow._eval_power(),0.22360679774997896,1,19
sympy.core.power.Pow._half(),0.22360679774997896,1,19
sympy.core.power.Pow._is_one(),0.22360679774997896,1,19
sympy.core.power.Pow.as_base_exp(),0.22360679774997896,1,19
sympy.core.power.Pow.base(),0.22360679774997896,1,19
sympy.core.power.Pow.exp(),0.22360679774997896,1,19
sympy.core.power.Pow.pred(),0.22360679774997896,1,19
sympy.core.power._integer_nthroot_python(),0.22360679774997896,1,19
sympy.core.power.integer_nthroot(),0.22360679774997896,1,19
sympy.core.relational.is_ge(),0.22360679774997896,1,19
sympy.core.relational.is_gt(),0.22360679774997896,1,19
sympy.core.relational.is_le(),0.22360679774997896,1,19
sympy.core.symbol.Symbol.sort_key(),0.22360679774997896,1,19
sympy.core.sympify.sympify(),0.22360679774997896,1,19
sympy.functions.elementary.complexes.Abs.eval(),0.22360679774997896,1,19
sympy.functions.elementary.complexes.im.eval(),0.22360679774997896,1,19
sympy.functions.elementary.complexes.re.eval(),0.22360679774997896,1,19
sympy.functions.elementary.exponential.ExpMeta.__instancecheck__(),0.22360679774997896,1,19
sympy.functions.elementary.integers.RoundFunction.eval(),0.22360679774997896,1,19
sympy.functions.elementary.integers.ceiling._eval_number(),0.22360679774997896,1,19
sympy.functions.elementary.miscellaneous.sqrt(),0.22360679774997896,1,19
sympy.logic.boolalg.BooleanFalse.__eq__(),0.22360679774997896,1,19
sympy.matrices.matrices.MatrixBase._handle_creation_inputs(),0.22360679774997896,1,19
sympy.matrices.matrices.MatrixBase.make_explicit(),0.22360679774997896,1,19
sympy.matrices.matrices.MatrixBase.make_explicit_row(),0.22360679774997896,1,19
sympy.matrices.repmatrix.MutableRepMatrix.__new__(),0.22360679774997896,1,19
sympy.matrices.repmatrix.MutableRepMatrix._fromrep(),0.22360679774997896,1,19
sympy.matrices.repmatrix.MutableRepMatrix._new(),0.22360679774997896,1,19
sympy.matrices.repmatrix.RepMatrix._dod_to_DomainMatrix(),0.22360679774997896,1,19
sympy.matrices.repmatrix.RepMatrix._flat_list_to_DomainMatrix(),0.22360679774997896,1,19
sympy.ntheory.factor_._factorint_small(),0.22360679774997896,1,19
sympy.ntheory.factor_._factors(),0.22360679774997896,1,19
sympy.ntheory.factor_.done(),0.22360679774997896,1,19
sympy.ntheory.factor_.factorint(),0.22360679774997896,1,19
sympy.ntheory.factor_.factorrat(),0.22360679774997896,1,19
sympy.ntheory.factor_.perfect_power(),0.22360679774997896,1,19
sympy.ntheory.factor_.trailing(),0.22360679774997896,1,19
sympy.ntheory.generate._as_int_ceiling(),0.22360679774997896,1,19
sympy.ntheory.generate.nextprime(),0.22360679774997896,1,19
sympy.ntheory.generate.primerange(),0.22360679774997896,1,19
sympy.parsing.sympy_parser.auto_number(),0.22360679774997896,1,19
sympy.parsing.sympy_parser.auto_symbol(),0.22360679774997896,1,19
sympy.parsing.sympy_parser.convert_xor(),0.22360679774997896,1,19
sympy.parsing.sympy_parser.eval_expr(),0.22360679774997896,1,19
sympy.parsing.sympy_parser.factorial_notation(),0.22360679774997896,1,19
sympy.parsing.sympy_parser.lambda_notation(),0.22360679774997896,1,19
sympy.parsing.sympy_parser.parse_expr(),0.22360679774997896,1,19
sympy.parsing.sympy_parser.repeated_decimals(),0.22360679774997896,1,19
sympy.parsing.sympy_parser.stringify_expr(),0.22360679774997896,1,19
sympy.physics.units.dimensions.Dimension.__mul__(),0.22360679774997896,1,19
sympy.physics.units.dimensions.Dimension.__new__(),0.22360679774997896,1,19
sympy.physics.units.dimensions.Dimension.__pow__(),0.22360679774997896,1,19
sympy.physics.units.dimensions.Dimension.__rmul__(),0.22360679774997896,1,19
sympy.physics.units.dimensions.Dimension.__rtruediv__(),0.22360679774997896,1,19
sympy.physics.units.dimensions.Dimension.__truediv__(),0.22360679774997896,1,19
sympy.physics.units.dimensions.Dimension._eval_power(),0.22360679774997896,1,19
sympy.physics.units.dimensions.Dimension.name(),0.22360679774997896,1,19
sympy.physics.units.dimensions.DimensionSystem.__new__(),0.22360679774997896,1,19
sympy.physics.units.dimensions.DimensionSystem.base_dims(),0.22360679774997896,1,19
sympy.physics.units.dimensions.DimensionSystem.derived_dims(),0.22360679774997896,1,19
sympy.physics.units.dimensions.DimensionSystem.dimensional_dependencies(),0.22360679774997896,1,19
sympy.physics.units.dimensions.DimensionSystem.extend(),0.22360679774997896,1,19
sympy.physics.units.dimensions.DimensionSystem.parse_dict(),0.22360679774997896,1,19
sympy.physics.units.dimensions.DimensionSystem.parse_dim(),0.22360679774997896,1,19
sympy.physics.units.dimensions.DimensionSystem.parse_dim_name(),0.22360679774997896,1,19
sympy.physics.units.dimensions._QuantityMapper.__init__(),0.22360679774997896,1,19
sympy.physics.units.dimensions._QuantityMapper.get_quantity_scale_factor(),0.22360679774997896,1,19
sympy.physics.units.dimensions._QuantityMapper.set_quantity_dimension(),0.22360679774997896,1,19
sympy.physics.units.dimensions._QuantityMapper.set_quantity_scale_factor(),0.22360679774997896,1,19
sympy.physics.units.prefixes.Prefix.__new__(),0.22360679774997896,1,19
sympy.physics.units.prefixes.Prefix.abbrev(),0.22360679774997896,1,19
sympy.physics.units.prefixes.Prefix.name(),0.22360679774997896,1,19
sympy.physics.units.prefixes.Prefix.scale_factor(),0.22360679774997896,1,19
sympy.physics.units.prefixes.prefix_unit(),0.22360679774997896,1,19
sympy.physics.units.quantities.Quantity.__new__(),0.22360679774997896,1,19
sympy.physics.units.quantities.Quantity._eval_Abs(),0.22360679774997896,1,19
sympy.physics.units.quantities.Quantity._eval_is_positive(),0.22360679774997896,1,19
sympy.physics.units.quantities.Quantity.abbrev(),0.22360679774997896,1,19
sympy.physics.units.quantities.Quantity.name(),0.22360679774997896,1,19
sympy.physics.units.quantities.Quantity.set_global_dimension(),0.22360679774997896,1,19
sympy.physics.units.quantities.Quantity.set_global_relative_scale_factor(),0.22360679774997896,1,19
sympy.physics.units.unitsystem.UnitSystem.__init__(),0.22360679774997896,1,19
sympy.physics.units.unitsystem.UnitSystem.extend(),0.22360679774997896,1,19
sympy.physics.units.unitsystem.UnitSystem.get_dimension_system(),0.22360679774997896,1,19
sympy.physics.units.unitsystem.UnitSystem.get_dimensional_expr(),0.22360679774997896,1,19
sympy.physics.units.unitsystem.UnitSystem.get_quantity_scale_factor(),0.22360679774997896,1,19
sympy.polys.domains.domain.Domain.convert_from(),0.22360679774997896,1,19
sympy.polys.domains.domain.Domain.from_ExpressionRawDomain(),0.22360679774997896,1,19
sympy.polys.matrices.domainmatrix.DomainMatrix.__new__(),0.22360679774997896,1,19
sympy.polys.matrices.domainmatrix.DomainMatrix.convert_to(),0.22360679774997896,1,19
sympy.polys.matrices.domainmatrix.DomainMatrix.from_rep(),0.22360679774997896,1,19
sympy.polys.matrices.sdm.SDM.__init__(),0.22360679774997896,1,19
sympy.polys.matrices.sdm.SDM.convert_to(),0.22360679774997896,1,19
sympy.polys.matrices.sdm.SDM.new(),0.22360679774997896,1,19
sympy.polys.matrices.sdm.unop_dict(),0.22360679774997896,1,19
sympy.printing.str.StrPrinter._print_Exp1(),0.22360679774997896,1,19
sympy.simplify.radsimp.fraction(),0.22360679774997896,1,19
sympy.testing.pytest.XFAIL(),0.22360679774997896,1,19
sympy.utilities.iterables.sift(),0.22360679774997896,1,19
bin.get_sympy.path_hack(),0.2182178902359924,1,20
sympy.__init__.__sympy_debug(),0.2182178902359924,1,20
sympy.__init__.enable_warnings(),0.2182178902359924,1,20
sympy.assumptions.assume.PredicateMeta.__new__(),0.2182178902359924,1,20
sympy.assumptions.wrapper.AssumptionsWrapperMeta.__init__(),0.2182178902359924,1,20
sympy.assumptions.wrapper.make_eval_method(),0.2182178902359924,1,20
sympy.combinatorics.perm_groups.PermutationGroup.__init__(),0.2182178902359924,1,20
sympy.combinatorics.perm_groups.PermutationGroup.__new__(),0.2182178902359924,1,20
sympy.combinatorics.permutations.Cycle.__init__(),0.2182178902359924,1,20
sympy.combinatorics.permutations.Cycle.__missing__(),0.2182178902359924,1,20
sympy.combinatorics.permutations.Cycle.list(),0.2182178902359924,1,20
sympy.combinatorics.permutations.Cycle.size(),0.2182178902359924,1,20
sympy.combinatorics.permutations.Permutation.__call__(),0.2182178902359924,1,20
sympy.combinatorics.permutations.Permutation.__iter__(),0.2182178902359924,1,20
sympy.combinatorics.permutations.Permutation.__mul__(),0.2182178902359924,1,20
sympy.combinatorics.permutations.Permutation.__new__(),0.2182178902359924,1,20
sympy.combinatorics.permutations.Permutation._af_new(),0.2182178902359924,1,20
sympy.combinatorics.permutations.Permutation._hashable_content(),0.2182178902359924,1,20
sympy.combinatorics.permutations.Permutation.array_form(),0.2182178902359924,1,20
sympy.combinatorics.permutations.Permutation.is_Identity(),0.2182178902359924,1,20
sympy.combinatorics.permutations.Permutation.is_identity(),0.2182178902359924,1,20
sympy.combinatorics.permutations.Permutation.size(),0.2182178902359924,1,20
sympy.combinatorics.polyhedron.Polyhedron.__new__(),0.2182178902359924,1,20
sympy.combinatorics.polyhedron.Polyhedron.faces(),0.2182178902359924,1,20
sympy.core._print_helpers.Printable.__str__(),0.2182178902359924,1,20
sympy.core.add._addsort(),0.2182178902359924,1,20
sympy.core.assumptions.ManagedProperties.__init__(),0.2182178902359924,1,20
sympy.core.assumptions._generate_assumption_rules(),0.2182178902359924,1,20
sympy.core.assumptions.as_property(),0.2182178902359924,1,20
sympy.core.assumptions.make_property(),0.2182178902359924,1,20
sympy.core.basic.Basic.__hash__(),0.2182178902359924,1,20
sympy.core.basic.Basic.__new__(),0.2182178902359924,1,20
sympy.core.basic.Basic._exec_constructor_postprocessors(),0.2182178902359924,1,20
sympy.core.basic.Basic._has(),0.2182178902359924,1,20
sympy.core.basic.Basic._hashable_content(),0.2182178902359924,1,20
sympy.core.basic.Basic._sorted_args(),0.2182178902359924,1,20
sympy.core.basic.Basic.args(),0.2182178902359924,1,20
sympy.core.basic.Basic.as_dummy(),0.2182178902359924,1,20
sympy.core.basic.Basic.class_key(),0.2182178902359924,1,20
sympy.core.basic.Basic.func(),0.2182178902359924,1,20
sympy.core.basic.Basic.has(),0.2182178902359924,1,20
sympy.core.basic.Basic.inner_key(),0.2182178902359924,1,20
sympy.core.basic.Basic.sort_key(),0.2182178902359924,1,20
sympy.core.cache.LazyFunction.__call__(),0.2182178902359924,1,20
sympy.core.cache.__cacheit(),0.2182178902359924,1,20
sympy.core.cache._cache.clear_cache(),0.2182178902359924,1,20
sympy.core.cache._getenv(),0.2182178902359924,1,20
sympy.core.cache.cached_property(),0.2182178902359924,1,20
sympy.core.cache.func_wrapper(),0.2182178902359924,1,20
sympy.core.cache.lazy_function(),0.2182178902359924,1,20
sympy.core.cache.wrapper(),0.2182178902359924,1,20
sympy.core.containers.Tuple.__add__(),0.2182178902359924,1,20
sympy.core.containers.Tuple.__eq__(),0.2182178902359924,1,20
sympy.core.containers.Tuple.__getitem__(),0.2182178902359924,1,20
sympy.core.containers.Tuple.__hash__(),0.2182178902359924,1,20
sympy.core.containers.Tuple.__iter__(),0.2182178902359924,1,20
sympy.core.containers.Tuple.__len__(),0.2182178902359924,1,20
sympy.core.containers.Tuple.__new__(),0.2182178902359924,1,20
sympy.core.core.BasicMeta.__init__(),0.2182178902359924,1,20
sympy.core.core.Registry.__setattr__(),0.2182178902359924,1,20
sympy.core.decorators._SympifyWrapper.__init__(),0.2182178902359924,1,20
sympy.core.decorators._SympifyWrapper._func(),0.2182178902359924,1,20
sympy.core.decorators._SympifyWrapper.make_wrapped(),0.2182178902359924,1,20
sympy.core.decorators.__sympifyit(),0.2182178902359924,1,20
sympy.core.decorators._sympifyit(),0.2182178902359924,1,20
sympy.core.decorators.binary_op_wrapper(),0.2182178902359924,1,20
sympy.core.decorators.call_highest_priority(),0.2182178902359924,1,20
sympy.core.decorators.deco(),0.2182178902359924,1,20
sympy.core.decorators.priority_decorator(),0.2182178902359924,1,20
sympy.core.decorators.sympify_method_args(),0.2182178902359924,1,20
sympy.core.decorators.sympify_return(),0.2182178902359924,1,20
sympy.core.decorators.wrapper(),0.2182178902359924,1,20
sympy.core.evalf._create_evalf_table(),0.2182178902359924,1,20
sympy.core.expr.Expr.__neg__(),0.2182178902359924,1,20
sympy.core.expr.Expr.__pow__(),0.2182178902359924,1,20
sympy.core.expr.Expr._eval_power(),0.2182178902359924,1,20
sympy.core.expr.Expr._hashable_content(),0.2182178902359924,1,20
sympy.core.expr.Expr._pow(),0.2182178902359924,1,20
sympy.core.expr.Expr.as_base_exp(),0.2182178902359924,1,20
sympy.core.expr.Expr.as_coeff_Mul(),0.2182178902359924,1,20
sympy.core.facts.FactKB.__init__(),0.2182178902359924,1,20
sympy.core.facts.FactKB._tell(),0.2182178902359924,1,20
sympy.core.facts.FactKB.deduce_all_facts(),0.2182178902359924,1,20
sympy.core.facts.FactRules.__init__(),0.2182178902359924,1,20
sympy.core.facts.Prover.__init__(),0.2182178902359924,1,20
sympy.core.facts.Prover._process_rule(),0.2182178902359924,1,20
sympy.core.facts.Prover.process_rule(),0.2182178902359924,1,20
sympy.core.facts.Prover.rules_alpha(),0.2182178902359924,1,20
sympy.core.facts.Prover.rules_beta(),0.2182178902359924,1,20
sympy.core.facts.Prover.split_alpha_beta(),0.2182178902359924,1,20
sympy.core.facts._as_pair(),0.2182178902359924,1,20
